submission_id,student_id,skill_id,correct,timestamp,response_time_ms,quirk_notes
0471a275-3735-4641-b6bc-b45f68ea4280,student_012_plateaued,skill_geometry_01,0,2026-07-19T08:50:54,27668,clean
e92b3b85-5273-4a00-a764-362cc04da2e7,student_012_plateaued,skill_geometry_01,0,2026-07-19T08:51:53,43200000,implausible_session_sleep_12hrs
95cf4097-62f9-4f93-996d-941daf2b0c85,student_012_plateaued,skill_geometry_01,0,2026-07-19T08:53:05,48356,clean
4de87d12-882c-4ce3-995e-d07bd970a655,student_012_plateaued,skill_geometry_01,1,2026-07-19T08:53:37,10732,clean
b0f56706-f6ea-406a-ac11-e9b75f005f84,student_012_plateaued,skill_geometry_01,1,2026-07-19T08:53:58,10759,clean
280a3467-455f-4d2e-b642-ec942c8af5c0,student_012_plateaued,skill_geometry_01,0,2026-07-19T08:54:54,12,implausible_rapid_click_12ms
7cbcc6c4-88c5-4877-95d2-0904570cb5c6,student_012_plateaued,skill_geometry_01,1,2026-07-19T08:55:15,16042,clean
c0cc6f4e-93f8-4f9b-bae5-6ef2eeab82f9,student_012_plateaued,skill_geometry_01,1,2026-07-19T08:55:45,15867,clean
3c3ba4e9-e247-4c16-8f56-42cf2391c85b,student_012_plateaued,skill_geometry_01,1,2026-07-19T08:56:21,13165,clean
29fbf3bf-206a-41bc-ae67-590684680c47,student_012_plateaued,skill_geometry_01,0,2026-07-19T08:57:21,45224,clean
9530c5b6-ad9f-4bdc-b2c9-8a795bfb4e4e,student_012_plateaued,skill_geometry_01,0,,32424,missing_timestamp_device_desync
7b20318f-f515-4072-b980-46aba64cf0fb,student_012_plateaued,skill_geometry_01,0,2026-07-19T08:59:26,43200000,implausible_session_sleep_12hrs
c17fff56-2596-4207-b290-ace454d3fa9b,student_012_plateaued,skill_geometry_01,0,2026-07-19T09:00:08,32592,clean
34283ade-8820-4f19-9371-3487915b4e8c,student_012_plateaued,skill_geometry_01,0,2026-07-19T09:01:03,47106,clean
f6f1dcc5-7d78-4a49-b46f-3a74fc965a6b,student_012_plateaued,skill_word_problems_01,0,2026-07-19T08:57:08,43525,clean
b2f59858-4919-4dbc-a5a5-d5f5d2953a6e,student_012_plateaued,skill_word_problems_01,0,2026-07-19T08:58:09,37432,clean
4d7e298f-0275-4120-bbdb-9cb8a88d8068,student_012_plateaued,skill_word_problems_01,1,2026-07-19T08:58:39,16116,clean
3cf76078-e93e-499f-9cf4-94cf80cd104e,student_012_plateaued,skill_word_problems_01,0,2026-07-19T08:59:31,47972,clean
8b72fa73-86ad-485d-b2fd-3408a513c29e,student_012_plateaued,skill_word_problems_01,1,2026-07-19T08:59:59,13825,clean
599136fc-b189-4d8c-8ce4-9ec05a960873,student_012_plateaued,skill_word_problems_01,0,2026-07-19T09:00:42,38921,clean
65f81345-19a4-43da-bae5-7baa15c030d9,student_012_plateaued,skill_word_problems_01,0,2026-07-19T09:01:38,47306,clean
b86b396d-6379-40ad-b29c-c0de4d3e39b5,student_012_plateaued,skill_word_problems_01,1,,13598,missing_timestamp_device_desync
7bfbd9bd-3473-46c9-b9e1-c374f3d35f79,student_013_plateaued,skill_arithmetic_01,1,2026-07-19T08:42:43,16662,clean
94b5510b-35c5-4090-82a0-1f784b09c269,student_013_plateaued,skill_arithmetic_01,0,2026-07-19T08:43:39,41561,clean
1b8713a2-b1d9-472c-89cc-700d4a15f4cb,student_013_plateaued,skill_arithmetic_01,1,2026-07-19T08:44:07,17886,clean
bb50d760-18af-4b20-a1fb-2460f219a93b,student_013_plateaued,skill_arithmetic_01,0,2026-07-19T08:44:55,26760,clean
0140597d-6457-4e80-9728-b3187dca1ce4,student_013_plateaued,skill_arithmetic_01,1,2026-07-19T08:45:39,17081,clean
9868e13f-1ac1-4a7a-ac3e-60745a960ae8,student_013_plateaued,skill_arithmetic_01,1,2026-07-19T08:46:10,14694,clean
3ebe4b3e-b85a-4997-8333-c9c63286ac02,student_013_plateaued,skill_arithmetic_01,0,2026-07-19T08:47:33,54476,clean
9b36ffbf-3035-468f-ab84-23ba75411fd3,student_013_plateaued,skill_arithmetic_01,0,2026-07-19T08:48:46,48607,clean
ee2b40f0-4348-4afe-91fa-b5f946f77077,student_013_plateaued,skill_arithmetic_01,1,2026-07-19T08:49:12,13535,clean
382d151b-aad4-4e5b-a7c8-e1bee91a16f3,student_013_plateaued,skill_arithmetic_01,1,2026-07-19T08:49:36,16441,clean
ab3ac7a7-eb5f-47e4-b8ab-887d7f56086a,student_013_plateaued,skill_arithmetic_01,0,2026-07-19T08:50:46,45423,clean
46452cdf-269d-4a04-a42b-b924186f937e,student_013_plateaued,skill_arithmetic_01,1,2026-07-19T08:51:29,17462,clean
634789b5-04e5-4d26-97aa-95ff35f25adf,student_013_plateaued,skill_arithmetic_01,1,2026-07-19T08:52:09,19978,clean
5c04ed00-2ffd-4272-ab1e-b84715df45f2,student_013_plateaued,skill_algebra_01,1,2026-07-19T08:55:45,18214,clean
c87a5c5d-4cb2-434c-99a2-5720c1351080,student_013_plateaued,skill_algebra_01,0,2026-07-19T08:56:51,42368,clean
0774d852-f625-4e92-92cf-7a6819397650,student_013_plateaued,skill_algebra_01,0,2026-07-19T08:57:57,49385,clean
8b23929a-aade-475e-af44-aa4b5279d20c,student_013_plateaued,skill_algebra_01,1,2026-07-19T08:58:42,18889,clean
10ddd5a8-420a-49fa-9175-1caf2e214873,student_013_plateaued,skill_algebra_01,0,2026-07-19T08:59:39,46344,clean
b06b8f49-b991-40b8-9610-d35ce8056840,student_013_plateaued,skill_algebra_01,0,2026-07-19T09:00:15,25661,clean
7f3451df-b1b4-4499-aa57-02285337189a,student_013_plateaued,skill_algebra_01,1,2026-07-19T09:00:43,16088,clean
fab8af90-5bce-4a39-b149-01a231cdb871,student_013_plateaued,skill_algebra_01,0,,50471,missing_timestamp_device_desync
fab8af90-5bce-4a39-b149-01a231cdb871,student_013_plateaued,skill_algebra_01,0,2026-07-19T09:02:02,50471,duplicate_submission_2G_retry
34db882f-f615-4637-b431-8a7c6f64464d,student_013_plateaued,skill_algebra_01,1,2026-07-19T09:02:30,18898,clean
1aaa785f-ab1d-473e-85a4-210d2fb90172,student_013_plateaued,skill_algebra_01,0,2026-07-19T09:03:32,38509,clean
4ab77f0a-1786-4fbb-be77-1052c4669404,student_013_plateaued,skill_algebra_01,1,2026-07-19T09:04:14,18966,clean
df658c17-2636-4532-b3fc-d808ea3dfe7c,student_013_plateaued,skill_algebra_01,1,2026-07-19T09:04:39,13356,clean
bbaf152a-47ee-4516-b45d-e42e22e1b8e9,student_013_plateaued,skill_algebra_01,0,2026-07-19T09:05:25,12,implausible_rapid_click_12ms
41aa3527-2c18-4997-b1d0-6416b07d76e7,student_013_plateaued,skill_algebra_01,0,2026-07-19T09:06:40,49408,clean
b0f8a7bd-c9a2-418c-a4d4-844f0a8d4bde,student_013_plateaued,skill_geometry_01,0,2026-07-19T08:50:57,44792,clean
2f5be370-aae7-4e49-82a7-e96b45c23d35,student_013_plateaued,skill_geometry_01,1,2026-07-19T08:51:40,17224,clean
fdaf293e-b21a-4c1b-9314-a9927dabf4e7,student_013_plateaued,skill_geometry_01,0,2026-07-19T08:52:20,34128,clean
c6a4edd9-c60c-46d2-9d72-08a5a0bf20c5,student_013_plateaued,skill_geometry_01,0,2026-07-19T08:52:58,28978,clean
3014e122-abe3-429c-8c68-bb33ed3785c4,student_013_plateaued,skill_geometry_01,0,2026-07-19T08:54:09,43488,clean
d56b5ba6-8594-488e-be0e-90b915073dbc,student_013_plateaued,skill_geometry_01,1,2026-07-19T08:54:49,13492,clean
d8859243-fd4c-458f-af34-0ddbbc440be3,student_013_plateaued,skill_geometry_01,1,2026-07-19T08:55:27,13897,clean
8160aef4-b8f2-414d-a88c-5605e2c8d94d,student_013_plateaued,skill_geometry_01,1,2026-07-19T08:55:50,12,implausible_rapid_click_12ms
3e75135f-0bf0-4fc6-a5f0-78e2d206fa38,student_013_plateaued,skill_geometry_01,1,2026-07-19T08:56:28,11607,clean
7a0c399c-68ad-447e-a5bd-3a481e4b2119,student_013_plateaued,skill_geometry_01,0,2026-07-19T08:57:36,54665,clean
ec2bb2b2-4529-476e-9c21-8c07408071b7,student_013_plateaued,skill_word_problems_01,1,2026-07-19T08:38:34,13021,clean
eea8f18c-e200-4fc2-9c5f-c785fe374c9c,student_013_plateaued,skill_word_problems_01,0,2026-07-19T08:39:46,52012,clean
146b908f-dd9c-4a62-8866-fae099481cd1,student_013_plateaued,skill_word_problems_01,0,2026-07-19T08:40:40,48777,clean
eb43c8e2-e405-4882-9216-a3c658920b03,student_013_plateaued,skill_word_problems_01,0,2026-07-19T08:41:38,52711,clean
823291c8-8a7a-40c9-a808-b90818f090fd,student_013_plateaued,skill_word_problems_01,1,2026-07-19T08:42:05,10430,clean
823291c8-8a7a-40c9-a808-b90818f090fd,student_013_plateaued,skill_word_problems_01,1,2026-07-19T08:42:07,10430,duplicate_submission_2G_retry
3d81a542-456e-46cf-8312-68ffd1f54ff0,student_013_plateaued,skill_word_problems_01,0,2026-07-19T08:42:56,40505,clean
87117676-aeb8-474c-b654-de7a34355bde,student_013_plateaued,skill_word_problems_01,0,2026-07-19T08:44:03,54516,clean
da9c0a54-1322-4276-a45f-36872d4a91d0,student_013_plateaued,skill_word_problems_01,0,2026-07-19T08:45:04,45940,clean
a8f9dc79-e9e7-44e4-891b-ddea372feb1b,student_013_plateaued,skill_word_problems_01,0,2026-07-19T08:46:05,38651,clean
474393da-395b-41de-8788-4471d124e7e4,student_013_plateaued,skill_word_problems_01,1,2026-07-19T08:46:23,13886,clean
c4f8c811-aa13-4072-bcc5-30d08986e335,student_013_plateaued,skill_word_problems_01,1,2026-07-19T08:46:59,10932,clean
6c040451-0caf-4cdc-97f2-20d138bee6d6,student_013_plateaued,skill_word_problems_01,0,2026-07-19T08:47:36,26611,clean
4692089d-f051-4022-ac5c-7551ff96ec97,student_014_improving,skill_arithmetic_01,0,2026-07-19T08:49:19,13774,clean
ce6fe2a4-18cc-4092-9e23-aff537de8a6f,student_014_improving,skill_arithmetic_01,0,2026-07-19T08:50:06,17659,clean
c0194e1a-9be7-4c9b-a9bd-42ae8e84af62,student_014_improving,skill_arithmetic_01,1,2026-07-19T08:50:40,22434,clean
b16c8bd3-2f67-4c44-ac6c-b16787eb746e,student_014_improving,skill_arithmetic_01,0,2026-07-19T08:51:10,13200,clean
eb2f003a-0581-4955-887b-ea6136459e3c,student_014_improving,skill_arithmetic_01,1,2026-07-19T08:51:29,12000,clean
6950def4-be15-4e03-94b8-6af45f94a761,student_014_improving,skill_arithmetic_01,1,2026-07-19T08:52:02,10800,clean
96901623-5c0c-4923-9781-f48d32dea5b3,student_014_improving,skill_arithmetic_01,1,2026-07-19T08:52:32,9600,clean
88e86083-dd0f-4056-9034-32d4ff44abb3,student_014_improving,skill_arithmetic_01,1,2026-07-19T08:53:07,8400,clean
edf7eeaa-e157-474b-a789-22a1cbad03d7,student_014_improving,skill_algebra_01,0,2026-07-19T08:55:30,14955,clean
f7f46f76-4ea7-4e97-ac23-9220cfb6714a,student_014_improving,skill_algebra_01,1,,24727,missing_timestamp_device_desync
ab9cd49a-806d-4fb3-a924-7fd8061a8187,student_014_improving,skill_algebra_01,0,2026-07-19T08:56:55,18557,clean
c735f977-15fd-4f16-a1d5-1f027907729d,student_014_improving,skill_algebra_01,1,2026-07-19T08:57:19,13200,clean
f40d1532-098b-4413-9f21-cd60eb0ed2d7,student_014_improving,skill_algebra_01,0,2026-07-19T08:57:38,12000,clean
8a842a88-7dff-4633-a781-123598a6c9af,student_014_improving,skill_algebra_01,1,2026-07-19T08:58:03,10800,clean
b414b04d-0ea8-44f0-aa1a-355b2f54badb,student_014_improving,skill_algebra_01,1,2026-07-19T08:58:36,9600,clean
172605bf-dce1-468b-9e95-ba4ac499d4b7,student_014_improving,skill_algebra_01,1,2026-07-19T08:59:02,8400,clean
b4cec628-2fd1-424f-b455-ee9e410c725b,student_014_improving,skill_algebra_01,1,2026-07-19T08:59:35,7200,clean
f7181d91-a3f1-4fef-bd3c-8db46cb4f510,student_014_improving,skill_algebra_01,1,2026-07-19T09:00:04,6000,clean
d62a9952-5963-491c-917a-1781fc6c1356,student_014_improving,skill_algebra_01,0,2026-07-19T09:00:32,4800,clean
e403f1fd-8637-40c9-af13-ca4ca358b677,student_014_improving,skill_algebra_01,1,2026-07-19T09:00:52,3600,clean
dd39ad15-e777-4e41-9a9c-b795eb39ca90,student_014_improving,skill_geometry_01,1,2026-07-19T08:54:39,22873,clean
0b14aa33-25db-4373-81bf-1dd148ab9cdc,student_014_improving,skill_geometry_01,0,2026-07-19T08:55:08,43200000,implausible_session_sleep_12hrs
7e26c163-b9e0-4a3a-866a-d7a68d420c0a,student_014_improving,skill_geometry_01,1,2026-07-19T08:55:53,23168,clean
7e26c163-b9e0-4a3a-866a-d7a68d420c0a,student_014_improving,skill_geometry_01,1,2026-07-19T08:55:55,23168,duplicate_submission_2G_retry
949ecf17-7859-4dda-bebb-c901ceeecbca,student_014_improving,skill_geometry_01,0,2026-07-19T08:56:26,13200,clean
942ce23b-6706-4248-a4f5-9db99d5433d9,student_014_improving,skill_geometry_01,0,2026-07-19T08:56:50,12000,clean
942ce23b-6706-4248-a4f5-9db99d5433d9,student_014_improving,skill_geometry_01,0,2026-07-19T08:56:52,12000,duplicate_submission_2G_retry
57671fe9-6e91-480b-b7a7-f526dd8447fa,student_014_improving,skill_geometry_01,1,2026-07-19T08:57:27,10800,clean
414b4b04-4d34-4d8f-9e04-bc5dbe5beb7f,student_014_improving,skill_geometry_01,1,2026-07-19T08:58:02,12,implausible_rapid_click_12ms
3ab27a59-66e2-44d5-b11a-f97e47bfb622,student_014_improving,skill_geometry_01,1,2026-07-19T08:58:16,8400,clean
fb597415-1835-4c8d-9696-8f3f4bfd33ba,student_014_improving,skill_geometry_01,1,2026-07-19T08:58:41,7200,clean
2f3cbdec-19f4-4d93-99b5-d59cf2edf57e,student_014_improving,skill_geometry_01,1,2026-07-19T08:58:55,6000,clean
c1cee2eb-4abc-4528-98a0-b21889818f98,student_014_improving,skill_geometry_01,1,2026-07-19T08:59:14,4800,clean
b32cf8ae-c156-476d-985f-4975400e98db,student_014_improving,skill_geometry_01,1,2026-07-19T08:59:28,3600,clean
432505ae-17fb-4793-a8cb-bb799c475286,student_014_improving,skill_geometry_01,1,2026-07-19T08:59:58,3000,clean
540a88d3-3a65-4511-94a5-1eff8adf5b21,student_014_improving,skill_geometry_01,1,2026-07-19T09:00:17,3000,clean
f9ba0299-5acb-45e6-bf91-5e0c52b5d78e,student_014_improving,skill_geometry_01,1,2026-07-19T09:00:26,3000,clean
fd4ea757-6383-4e7f-8a30-31018c5c4093,student_014_improving,skill_word_problems_01,0,2026-07-19T08:55:51,22829,clean
139c9726-16a4-4410-8223-c26eae50aa36,student_014_improving,skill_word_problems_01,0,2026-07-19T08:56:31,17314,clean
0fae856d-c423-4746-99da-52bbe276a058,student_014_improving,skill_word_problems_01,0,2026-07-19T08:57:17,18673,clean
3c4dd08f-500c-4dce-b373-24b586a19ffe,student_014_improving,skill_word_problems_01,0,2026-07-19T08:57:36,13200,clean
0fba6bcb-97da-411d-930e-1b581d1bf066,student_014_improving,skill_word_problems_01,1,2026-07-19T08:57:58,12000,clean
7363300f-a93e-4d0a-bd57-5176366739fb,student_014_improving,skill_word_problems_01,1,2026-07-19T08:58:34,43200000,implausible_session_sleep_12hrs
2abef5ff-276d-4b1a-b0d0-7499fa722659,student_014_improving,skill_word_problems_01,1,2026-07-19T08:58:55,9600,clean
6a0c79e8-06ab-45e3-921e-943269b82c5f,student_014_improving,skill_word_problems_01,1,2026-07-19T08:59:25,8400,clean
e8f150ff-de52-4e3d-b447-659be4360f51,student_015_improving,skill_arithmetic_01,0,2026-07-19T08:48:26,12,implausible_rapid_click_12ms
d2bc02bd-0186-4999-9a6f-5e91e4ed3ea9,student_015_improving,skill_arithmetic_01,0,2026-07-19T08:48:49,14626,clean
7cf87763-e4b4-4d5f-9998-4fd382159200,student_015_improving,skill_arithmetic_01,0,2026-07-19T08:49:11,12895,clean
7cf87763-e4b4-4d5f-9998-4fd382159200,student_015_improving,skill_arithmetic_01,0,2026-07-19T08:49:13,12895,duplicate_submission_2G_retry
81c28e49-d22e-4ca2-bcc8-d47fa7bb457d,student_015_improving,skill_arithmetic_01,1,2026-07-19T08:49:41,13200,clean
5cb1fa0e-4278-42db-9702-3a27a3c41848,student_015_improving,skill_arithmetic_01,1,2026-07-19T08:49:58,12000,clean
604727aa-ef6a-4198-b999-991c6aae4440,student_015_improving,skill_arithmetic_01,1,2026-07-19T08:50:32,10800,clean
604727aa-ef6a-4198-b999-991c6aae4440,student_015_improving,skill_arithmetic_01,1,2026-07-19T08:50:34,10800,duplicate_submission_2G_retry
6e2742b1-0a9a-40bd-bda4-d647bf09c665,student_015_improving,skill_arithmetic_01,1,2026-07-19T08:51:04,9600,clean
ab9b244a-93d8-477f-acb7-cc693a6de4b4,student_015_improving,skill_arithmetic_01,1,2026-07-19T08:51:35,8400,clean
ee8a11d8-8e33-4c1c-8b3d-50a6ffef2141,student_015_improving,skill_algebra_01,0,2026-07-19T08:42:48,18527,clean
9a5cf81f-c493-4198-a138-65145d8bc03e,student_015_improving,skill_algebra_01,0,2026-07-19T08:43:27,23832,clean
58dc73de-7a5c-4386-99bb-858710961603,student_015_improving,skill_algebra_01,0,2026-07-19T08:43:56,21464,clean
02a07517-ac7f-46de-b5e5-91761cee6749,student_015_improving,skill_algebra_01,1,2026-07-19T08:44:37,13200,clean
2b0470d1-07c6-4ae3-937f-aa9b0d2eef32,student_015_improving,skill_algebra_01,1,2026-07-19T08:45:14,12000,clean
f4baec96-c914-4a1d-8608-03200ad72ea0,student_015_improving,skill_algebra_01,1,2026-07-19T08:45:40,10800,clean
f4baec96-c914-4a1d-8608-03200ad72ea0,student_015_improving,skill_algebra_01,1,2026-07-19T08:45:42,10800,duplicate_submission_2G_retry
f702314f-3f51-4450-9f40-65f05e6fa67f,student_015_improving,skill_algebra_01,1,2026-07-19T08:46:13,9600,clean
13733784-4f9a-4520-b9eb-1e5138e08109,student_015_improving,skill_algebra_01,1,2026-07-19T08:46:39,8400,clean
6ea8d090-5755-4871-9187-2a3c77cdc6ff,student_015_improving,skill_algebra_01,1,2026-07-19T08:47:11,7200,clean
484e2569-9de9-4821-9a0f-041833206570,student_015_improving,skill_algebra_01,1,2026-07-19T08:47:40,6000,clean
7139f61e-d722-46f7-bbf7-253eab20f69e,student_015_improving,skill_algebra_01,0,2026-07-19T08:48:14,4800,clean
07b215ee-1d5d-4254-9dec-e29c105b0a7a,student_015_improving,skill_algebra_01,1,2026-07-19T08:48:38,3600,clean
c0531d0b-6a18-40c2-9547-f255f6cde5d7,student_015_improving,skill_algebra_01,1,2026-07-19T08:48:53,3000,clean
eddb7ee9-5764-4efa-a150-ca97b96ef36e,student_015_improving,skill_geometry_01,0,2026-07-19T08:33:32,13038,clean
70644662-1fa2-452f-9d39-121d92392b6f,student_015_improving,skill_geometry_01,1,2026-07-19T08:34:12,24136,clean
aba554d6-6bc8-47d8-8fef-bb4b460b54b3,student_015_improving,skill_geometry_01,0,2026-07-19T08:34:55,22352,clean
28accc18-639a-45d9-b20d-7f1c86ad1d06,student_015_improving,skill_geometry_01,0,2026-07-19T08:35:13,13200,clean
ef48014e-1674-426b-8515-0db31c6a2973,student_015_improving,skill_geometry_01,0,2026-07-19T08:35:48,12000,clean
0071b20c-4086-4464-9c78-5bd0cd5c3db3,student_015_improving,skill_geometry_01,1,2026-07-19T08:36:10,10800,clean
75cfea84-cce3-4c78-a155-288e6abf39a9,student_015_improving,skill_geometry_01,1,2026-07-19T08:36:44,9600,clean
4fac3011-ddb3-4d92-a86e-d55d21881d67,student_015_improving,skill_geometry_01,1,2026-07-19T08:37:08,8400,clean
6ee80c85-14e2-4f4b-a9ce-682bd7faade1,student_015_improving,skill_geometry_01,1,2026-07-19T08:37:35,7200,clean
33497d76-6a68-4b78-a73b-a5dee378450e,student_015_improving,skill_word_problems_01,0,2026-07-19T08:55:36,16303,clean
00f22086-0a3f-4ced-a46b-80c1b0c64fc6,student_015_improving,skill_word_problems_01,1,2026-07-19T08:55:59,18972,clean
a4e07117-b628-4f46-b4fa-1432d49217f1,student_015_improving,skill_word_problems_01,0,2026-07-19T08:56:46,17890,clean
5e71365b-b534-4028-b568-c431dc48a6c4,student_015_improving,skill_word_problems_01,0,2026-07-19T08:57:19,13200,clean
785e2b9d-71f1-4678-8268-4aceb10b9087,student_015_improving,skill_word_problems_01,1,2026-07-19T08:57:56,12000,clean
785e2b9d-71f1-4678-8268-4aceb10b9087,student_015_improving,skill_word_problems_01,1,2026-07-19T08:57:58,12000,duplicate_submission_2G_retry
470d3b48-7208-4393-9ae1-7edd5fa3365f,student_015_improving,skill_word_problems_01,1,2026-07-19T08:58:29,10800,clean
56dc06aa-ce4b-4169-baed-734301af7450,student_015_improving,skill_word_problems_01,1,2026-07-19T08:58:45,9600,clean
b312e03d-40a2-430b-9b8d-1d63c70ce5a5,student_015_improving,skill_word_problems_01,1,2026-07-19T08:58:58,8400,clean
a3b6b703-836d-447c-8214-c951cf1a3cc4,student_015_improving,skill_word_problems_01,1,2026-07-19T08:59:31,7200,clean
5f60688e-5d7b-4bf2-9029-36a10de0110d,student_015_improving,skill_word_problems_01,1,2026-07-19T08:59:49,6000,clean
e0181914-e32d-45e1-baec-71e14fc6f3b2,student_015_improving,skill_word_problems_01,1,2026-07-19T09:00:01,4800,clean
24f447ba-35e7-4b76-b569-5f08b31f361b,student_015_improving,skill_word_problems_01,1,2026-07-19T09:00:32,3600,clean
fed73503-a38d-423e-9cf8-6671b587fa21,student_016_mastered,skill_arithmetic_01,1,2026-07-19T08:33:14,2649,clean
f797b3ed-a20c-4d52-a004-5d86f2e887d8,student_016_mastered,skill_arithmetic_01,1,2026-07-19T08:33:46,4205,clean
684ba4a4-b78c-437b-9a9c-bac89793137a,student_016_mastered,skill_arithmetic_01,1,2026-07-19T08:33:59,5056,clean
69d8b209-c2b7-479c-bc83-ce63f9c9e7fd,student_016_mastered,skill_arithmetic_01,1,2026-07-19T08:34:30,3788,clean
69d8b209-c2b7-479c-bc83-ce63f9c9e7fd,student_016_mastered,skill_arithmetic_01,1,2026-07-19T08:34:32,3788,duplicate_submission_2G_retry
d4b608cb-f5c2-449b-b4a2-b0d184f503c1,student_016_mastered,skill_arithmetic_01,1,2026-07-19T08:34:58,5280,clean
c345a800-a8f2-46fb-803e-2b4d6469b2f8,student_016_mastered,skill_arithmetic_01,1,2026-07-19T08:35:18,4779,clean
114c097f-5db1-447e-95d1-9cdee787a8af,student_016_mastered,skill_arithmetic_01,1,2026-07-19T08:35:29,3954,clean
8ed1c89a-0913-4bb3-8e39-c4e889ec86a0,student_016_mastered,skill_arithmetic_01,1,2026-07-19T08:36:00,5279,clean
50675e56-7f10-46d1-9e2a-d02f8faa7f17,student_016_mastered,skill_algebra_01,1,2026-07-19T08:58:12,5703,clean
50675e56-7f10-46d1-9e2a-d02f8faa7f17,student_016_mastered,skill_algebra_01,1,2026-07-19T08:58:14,5703,duplicate_submission_2G_retry
d4693ce9-e509-41c7-8cf9-4bce36125d50,student_016_mastered,skill_algebra_01,1,2026-07-19T08:58:36,4532,clean
ee362e34-3e04-4e10-a23b-a3efb684ba96,student_016_mastered,skill_algebra_01,1,2026-07-19T08:58:48,2825,clean
915cbe07-651b-45ce-89b2-1b94f3f9bc01,student_016_mastered,skill_algebra_01,1,2026-07-19T08:58:59,3320,clean
35ebfcc2-86cd-4c9f-b425-a3b00e48594c,student_016_mastered,skill_algebra_01,1,2026-07-19T08:59:10,3894,clean
728ba9f2-33e9-49d3-88bb-9c93daf5fee7,student_016_mastered,skill_algebra_01,0,2026-07-19T08:59:34,4226,clean
507deccf-74c7-45d3-a392-69ab5e7222fc,student_016_mastered,skill_algebra_01,1,2026-07-19T08:59:43,4503,clean
e0ef13ec-69ac-495b-a3c2-2cdc09ea8fb1,student_016_mastered,skill_algebra_01,0,2026-07-19T09:00:06,3175,clean
f81bd82b-a4c3-43b5-8203-4e640e1eb557,student_016_mastered,skill_algebra_01,1,2026-07-19T09:00:35,3924,clean
0ccec0fc-4160-47bb-9157-f8cfd91f0deb,student_016_mastered,skill_algebra_01,1,2026-07-19T09:01:03,3993,clean
9dece593-7326-4393-8435-551fe4c9e1a5,student_016_mastered,skill_algebra_01,1,2026-07-19T09:01:25,5165,clean
4a788780-0ea8-4b9f-b9c9-158f1035821c,student_016_mastered,skill_algebra_01,1,2026-07-19T09:01:58,4151,clean
84995119-df3d-447a-b8fa-d3d6ed079813,student_016_mastered,skill_algebra_01,1,2026-07-19T09:02:17,2648,clean
0e707a57-7483-40a6-af5a-5c6e5df7928c,student_016_mastered,skill_geometry_01,1,2026-07-19T08:32:26,5925,clean
7ab38447-aff2-415a-abc8-2faf08f0d534,student_016_mastered,skill_geometry_01,1,2026-07-19T08:32:45,5419,clean
844a1eb8-9b83-4bfe-afc3-45ba21ef0089,student_016_mastered,skill_geometry_01,1,,5599,missing_timestamp_device_desync
40438cc8-15bd-411f-95d3-7a28bf56a78a,student_016_mastered,skill_geometry_01,1,2026-07-19T08:33:27,5037,clean
d9e87225-239c-46ab-8f11-7579fb69bd8f,student_016_mastered,skill_geometry_01,1,2026-07-19T08:33:48,2581,clean
676523ef-2c71-4043-bbe4-c9779169bb0c,student_016_mastered,skill_geometry_01,1,2026-07-19T08:34:07,4397,clean
2b114978-e65e-489a-9cf0-ab9ba050d703,student_016_mastered,skill_geometry_01,1,2026-07-19T08:34:24,5709,clean
b9d19fe8-a4e5-4917-9938-d1c846f1b701,student_016_mastered,skill_geometry_01,1,2026-07-19T08:34:48,3377,clean
2ad2af51-3f15-46fc-9921-1c94a1f5ad56,student_016_mastered,skill_geometry_01,0,2026-07-19T08:35:08,3366,clean
5b517edd-f9e6-454e-bf8b-43d469763d46,student_016_mastered,skill_geometry_01,1,2026-07-19T08:35:24,5250,clean
f6b419a9-cd87-4d61-980a-e7d077091ac1,student_016_mastered,skill_word_problems_01,0,2026-07-19T08:58:20,3456,clean
557caff6-9e96-4ecc-8140-758685d3acf3,student_016_mastered,skill_word_problems_01,1,2026-07-19T08:58:50,3248,clean
c08b5f5f-43bc-43b6-8383-f5cf56974882,student_016_mastered,skill_word_problems_01,1,2026-07-19T08:59:03,5623,clean
15bcc0e6-810e-407a-b25a-1ef8bda38454,student_016_mastered,skill_word_problems_01,1,2026-07-19T08:59:28,4438,clean
2faff192-21d2-4a3a-af6c-386132c5f1d5,student_016_mastered,skill_word_problems_01,1,2026-07-19T08:59:58,5422,clean
e7992a2f-6385-405a-b0d1-b46a501f6475,student_016_mastered,skill_word_problems_01,1,2026-07-19T09:00:29,5813,clean
516df7a4-8fed-44fb-8869-ee9fb89f1a9d,student_016_mastered,skill_word_problems_01,1,2026-07-19T09:00:38,3576,clean
546f69c8-1ae9-4992-92b7-19374e884aad,student_016_mastered,skill_word_problems_01,1,2026-07-19T09:00:50,2825,clean
546f69c8-1ae9-4992-92b7-19374e884aad,student_016_mastered,skill_word_problems_01,1,2026-07-19T09:00:52,2825,duplicate_submission_2G_retry
68452335-55db-4838-bbe0-bfad0386f30a,student_016_mastered,skill_word_problems_01,1,2026-07-19T09:01:02,4736,clean
74e7c52f-bb74-425e-88f0-80df5d0f5772,student_016_mastered,skill_word_problems_01,1,2026-07-19T09:01:31,3951,clean
657b46d0-44c8-4b5b-917f-a65dd770611c,student_016_mastered,skill_word_problems_01,1,,3687,missing_timestamp_device_desync
aa70c6b5-ecd4-42c0-a529-cd5daff02ff1,student_016_mastered,skill_word_problems_01,1,2026-07-19T09:02:20,2579,clean
